Time (s),Flame height (m)
840.4736842,0.929545455
840.5087719,1.122727273
840.5438596,1.277272727
840.5789474,1.395454545
840.6140351,0.686363636
840.6491228,0.806818182
840.6842105,0.804545455
840.7192982,0.856818182
840.754386,0.693181818
840.7894737,0.852272727
840.8245614,0.954545455
840.8596491,1.081818182
840.8947368,1.275
840.9298246,1.106818182
840.9649123,0.901907468
859,0.711363636
859.0350877,0.863636364
859.0701754,0.609090909
859.1052632,0.706818182
859.1403509,0.690909091
859.1754386,0.745454545
859.2105263,0.902272727
859.245614,1.086363636
859.2807018,0.920454545
859.3157895,0.906818182
859.3508772,1.125
859.3859649,1.409090909
859.4210526,0.631818182
859.4561404,0.431818182
859.4912281,0.475
859.5263158,0.565909091
859.5614035,0.668181818
859.5964912,0.745454545
859.6315789,0.754545455
859.6666667,0.763636364
859.7017544,0.847727273
859.7368421,0.954545455
859.7719298,1.018181818
859.8070175,1.136363636
859.8421053,1.254545455
859.877193,0.518181818
859.9122807,0.547727273
859.9473684,0.686363636
859.9824561,0.627272727
860.0175439,0.645454545
860.0526316,0.770454545
860.0877193,0.781818182
860.122807,0.954545455
860.1578947,0.704545455
860.1929825,0.845454545
860.2280702,1.052272727
860.2631579,0.972727273
860.2982456,1.118181818
860.3333333,0.956818182
860.3684211,0.609090909
860.4035088,0.681818182
860.4385965,0.765909091
860.4736842,0.893181818
860.5087719,0.915909091
860.5438596,0.8
860.5789474,0.868181818
860.6140351,1.065909091
860.6491228,1.270454545
860.6842105,1.481818182
860.7192982,1.684090909
860.754386,0.620454545
860.7894737,0.595454545
860.8245614,0.65
860.8596491,0.772727273
860.8947368,0.802272727
860.9298246,0.875
860.9649123,0.847483766
879,1.086363636
879.0350877,0.970454545
879.0701754,1.136363636
879.1052632,1.263636364
879.1403509,1.340909091
879.1754386,0.884090909
879.2105263,1.038636364
879.245614,1.177272727
879.2807018,0.781818182
879.3157895,0.888636364
879.3508772,1.063636364
879.3859649,0.815909091
879.4210526,0.886363636
879.4561404,1.109090909
879.4912281,1.031818182
879.5263158,1.234090909
879.5614035,0.663636364
879.5964912,0.754545455
879.6315789,0.890909091
879.6666667,0.822727273
879.7017544,1
879.7368421,0.927272727
879.7719298,0.8
879.8070175,0.713636364
879.8421053,0.847727273
879.877193,0.725
879.9122807,0.65
879.9473684,0.761363636
879.9824561,0.822727273
880.0175439,0.890909091
880.0526316,0.911363636
880.0877193,0.945454545
880.122807,0.809090909
880.1578947,0.977272727
880.1929825,0.845454545
880.2280702,0.795454545
880.2631579,0.822727273
880.2982456,0.731818182
880.3333333,0.756818182
880.3684211,0.668181818
880.4035088,0.827272727
880.4385965,0.909090909
880.4736842,0.984090909
880.5087719,0.909090909
880.5438596,0.777272727
880.5789474,0.965909091
880.6140351,0.709090909
880.6491228,0.931818182
880.6842105,1.147727273
880.7192982,0.681818182
880.754386,0.665909091
880.7894737,0.697727273
880.8245614,0.718181818
880.8596491,0.893181818
880.8947368,0.945454545
880.9298246,0.604545455
880.9649123,0.885917208
899,0.815909091
899.0350877,0.788636364
899.0701754,0.906818182
899.1052632,0.936363636
899.1403509,0.972727273
899.1754386,0.713636364
899.2105263,0.777272727
899.245614,0.877272727
899.2807018,0.975
899.3157895,1.129545455
899.3508772,1.263636364
899.3859649,1.109090909
899.4210526,1.202272727
899.4561404,1.425
899.4912281,0.822727273
899.5263158,0.813636364
899.5614035,0.834090909
899.5964912,0.886363636
899.6315789,0.886363636
899.6666667,0.811363636
899.7017544,1.004545455
899.7368421,0.688636364
899.7719298,0.738636364
899.8070175,0.811363636
899.8421053,0.925
899.877193,1.013636364
899.9122807,1.118181818
899.9473684,1.129545455
899.9824561,1.045454545
900.0175439,1.147727273
900.0526316,1.2
900.0877193,0.668181818
900.122807,0.777272727
900.1578947,0.922727273
900.1929825,0.688636364
900.2280702,0.811363636
900.2631579,0.761363636
900.2982456,0.822727273
900.3333333,0.788636364
900.3684211,1.038636364
900.4035088,1.172727273
900.4385965,1.204545455
900.4736842,1.340909091
900.5087719,1.468181818
900.5438596,0.704545455
900.5789474,0.820454545
900.6140351,0.802272727
900.6491228,0.881818182
900.6842105,0.95
900.7192982,0.65
900.754386,0.777272727
900.7894737,0.929545455
900.8245614,1.070454545
900.8596491,0.993181818
900.8947368,0.925
900.9298246,0.768181818
900.9649123,0.937662338
919,0.870454545
919.0350877,0.875
919.0701754,0.747727273
919.1052632,0.838636364
919.1403509,0.954545455
919.1754386,0.981818182
919.2105263,1.027272727
919.245614,0.6
919.2807018,0.713636364
919.3157895,0.834090909
919.3508772,0.681818182
919.3859649,0.831818182
919.4210526,0.984090909
919.4561404,1.186363636
919.4912281,0.940909091
919.5263158,0.972727273
919.5614035,1.086363636
919.5964912,0.675
919.6315789,0.738636364
919.6666667,0.822727273
919.7017544,0.895454545
919.7368421,0.454545455
919.7719298,0.447727273
919.8070175,0.513636364
919.8421053,0.593181818
919.877193,0.663636364
919.9122807,0.754545455
919.9473684,0.797727273
919.9824561,0.797727273
920.0175439,0.85
920.0526316,0.893181818
920.0877193,0.645454545
920.122807,0.775
920.1578947,0.956818182
920.1929825,0.45
920.2280702,0.511363636
920.2631579,0.552272727
920.2982456,0.665909091
920.3333333,0.668181818
920.3684211,0.790909091
920.4035088,0.929545455
920.4385965,1.047727273
920.4736842,1.193181818
920.5087719,0.95
920.5438596,0.661363636
920.5789474,0.579545455
920.6140351,0.634090909
920.6491228,0.654545455
920.6842105,0.606818182
920.7192982,0.722727273
920.754386,0.745454545
920.7894737,0.820454545
920.8245614,0.931818182
920.8596491,1.068181818
920.8947368,1.109090909
920.9298246,0.618181818
920.9649123,0.791314935
939,0.565909091
939.0350877,0.581818182
939.0701754,0.684090909
939.1052632,0.55
939.1403509,0.636363636
939.1754386,0.759090909
939.2105263,0.829545455
939.245614,0.954545455
939.2807018,0.954545455
939.3157895,0.911363636
939.3508772,1.018181818
939.3859649,0.827272727
939.4210526,0.731818182
939.4561404,0.818181818
939.4912281,0.711363636
939.5263158,0.827272727
939.5614035,0.859090909
939.5964912,0.756818182
939.6315789,0.875
939.6666667,0.993181818
939.7017544,0.838636364
939.7368421,0.972727273
939.7719298,1.113636364
939.8070175,1.313636364
939.8421053,0.484090909
939.877193,0.581818182
939.9122807,0.706818182
939.9473684,0.838636364
939.9824561,0.854545455
940.0175439,0.761363636
940.0526316,0.881818182
940.0877193,0.990909091
940.122807,0.859090909
940.1578947,0.997727273
940.1929825,1.177272727
940.2280702,1.413636364
940.2631579,0.736363636
940.2982456,0.847727273
940.3333333,0.943181818
940.3684211,0.727272727
940.4035088,0.863636364
940.4385965,0.640909091
940.4736842,0.665909091
940.5087719,0.738636364
940.5438596,0.677272727
940.5789474,0.827272727
940.6140351,0.877272727
940.6491228,0.968181818
940.6842105,1.186363636
940.7192982,1.354545455
940.754386,1.481818182
940.7894737,1.670454545
940.8245614,0.768181818
940.8596491,0.754545455
940.8947368,0.875
940.9298246,0.836363636
940.9649123,0.876298701
959,0.781818182
959.0350877,0.856818182
959.0701754,0.893181818
959.1052632,0.654545455
959.1403509,0.754545455
959.1754386,0.838636364
959.2105263,0.904545455
959.245614,0.904545455
959.2807018,0.868181818
959.3157895,0.813636364
959.3508772,0.843181818
959.3859649,0.645454545
959.4210526,0.615909091
959.4561404,0.6
959.4912281,0.765909091
959.5263158,0.711363636
959.5614035,0.875
959.5964912,1.086363636
959.6315789,0.875
959.6666667,0.993181818
959.7017544,0.706818182
959.7368421,0.9
959.7719298,1.054545455
959.8070175,0.720454545
959.8421053,0.697727273
959.877193,0.85
959.9122807,0.961363636
959.9473684,0.797727273
959.9824561,0.936363636
960.0175439,1.018181818
960.0526316,0.636363636
960.0877193,0.756818182
960.122807,0.893181818
960.1578947,0.65
960.1929825,0.718181818
960.2280702,0.847727273
960.2631579,0.990909091
960.2982456,0.838636364
960.3333333,1.018181818
960.3684211,0.477272727
960.4035088,0.552272727
960.4385965,0.597727273
960.4736842,0.622727273
960.5087719,0.656818182
960.5438596,0.786363636
960.5789474,0.802272727
960.6140351,0.884090909
960.6491228,0.936363636
960.6842105,0.786363636
960.7192982,0.838636364
960.754386,0.809090909
960.7894737,0.754545455
960.8245614,0.713636364
960.8596491,0.702272727
960.8947368,0.813636364
960.9298246,0.881818182
960.9649123,0.801623377
979,0.902272727
979.0350877,0.997727273
979.0701754,1.1
979.1052632,0.836363636
979.1403509,0.854545455
979.1754386,1.036363636
979.2105263,0.884090909
979.245614,0.918181818
979.2807018,1.063636364
979.3157895,0.911363636
979.3508772,0.893181818
979.3859649,1.002272727
979.4210526,1.047727273
979.4561404,0.831818182
979.4912281,0.736363636
979.5263158,0.813636364
979.5614035,0.904545455
979.5964912,1.040909091
979.6315789,0.911363636
979.6666667,1.038636364
979.7017544,0.990909091
979.7368421,1.104545455
979.7719298,1.186363636
979.8070175,0.702272727
979.8421053,0.536363636
979.877193,0.613636364
979.9122807,0.65
979.9473684,0.759090909
979.9824561,0.745454545
980.0175439,0.802272727
980.0526316,0.836363636
980.0877193,0.922727273
980.122807,1.027272727
980.1578947,0.981818182
980.1929825,0.688636364
980.2280702,0.768181818
980.2631579,0.811363636
980.2982456,0.965909091
980.3333333,1.136363636
980.3684211,1.286363636
980.4035088,1.420454545
980.4385965,0.804545455
980.4736842,0.829545455
980.5087719,0.840909091
980.5438596,1.034090909
980.5789474,0.631818182
980.6140351,0.722727273
980.6491228,0.754545455
980.6842105,0.725
980.7192982,0.868181818
980.754386,0.868181818
980.7894737,1.025
980.8245614,1.129545455
980.8596491,0.922727273
980.8947368,0.740909091
980.9298246,0.854545455
980.9649123,0.900243506
999,0.775
999.0350877,0.793181818
999.0701754,0.954545455
999.1052632,1.056818182
999.1403509,1.175
999.1754386,1.059090909
999.2105263,1.181818182
999.245614,0.777272727
999.2807018,0.620454545
999.3157895,0.654545455
999.3508772,0.722727273
999.3859649,0.779545455
999.4210526,0.843181818
999.4561404,0.884090909
999.4912281,1.054545455
999.5263158,1.190909091
999.5614035,0.809090909
999.5964912,0.815909091
999.6315789,0.725
999.6666667,0.640909091
999.7017544,0.772727273
999.7368421,0.609090909
999.7719298,0.727272727
999.8070175,0.85
999.8421053,0.863636364
999.877193,0.947727273
999.9122807,0.720454545
999.9473684,0.706818182
999.9824561,0.813636364
1000.017544,0.977272727
1000.052632,1.204545455
1000.087719,1.122727273
1000.122807,0.893181818
1000.157895,0.845454545
1000.192982,0.625
1000.22807,0.579545455
1000.263158,0.618181818
1000.298246,0.611363636
1000.333333,0.754545455
1000.368421,0.772727273
1000.403509,0.913636364
1000.438596,1.027272727
1000.473684,1.081818182
1000.508772,1.179545455
1000.54386,0.520454545
1000.578947,0.640909091
1000.614035,0.481818182
1000.649123,0.547727273
1000.684211,0.677272727
1000.719298,0.697727273
1000.754386,0.840909091
1000.789474,0.877272727
1000.824561,0.856818182
1000.859649,1.040909091
1000.894737,1.195454545
1000.929825,1.359090909
1000.964912,0.847646104
1019,1.179545455
1019.035088,1.293181818
1019.070175,1.463636364
1019.105263,0.590909091
1019.140351,0.681818182
1019.175439,0.720454545
1019.210526,0.831818182
1019.245614,0.965909091
1019.280702,0.988636364
1019.315789,1.129545455
1019.350877,1.313636364
1019.385965,1.436363636
1019.421053,0.681818182
1019.45614,0.618181818
1019.491228,0.704545455
1019.526316,0.822727273
1019.561404,0.879545455
1019.596491,0.922727273
1019.631579,0.729545455
1019.666667,0.786363636
1019.701754,0.815909091
1019.736842,0.965909091
1019.77193,1.118181818
1019.807018,0.768181818
1019.842105,0.913636364
1019.877193,1.063636364
1019.912281,0.627272727
1019.947368,0.661363636
1019.982456,0.731818182
1020.017544,0.813636364
1020.052632,0.765909091
1020.087719,0.936363636
1020.122807,0.781818182
1020.157895,0.938636364
1020.192982,1.081818182
1020.22807,1.054545455
1020.263158,0.772727273
1020.298246,0.859090909
1020.333333,0.906818182
1020.368421,0.965909091
1020.403509,1.038636364
1020.438596,1.093181818
1020.473684,0.827272727
1020.508772,0.815909091
1020.54386,0.947727273
1020.578947,0.802272727
1020.614035,0.727272727
1020.649123,0.836363636
1020.684211,0.804545455
1020.719298,0.831818182
1020.754386,0.681818182
1020.789474,0.645454545
1020.824561,0.725
1020.859649,0.786363636
1020.894737,0.909090909
1020.929825,0.925
1020.964912,0.887175325
1039,1.327272727
1039.035088,0.620454545
1039.070175,0.738636364
1039.105263,0.793181818
1039.140351,0.75
1039.175439,0.904545455
1039.210526,0.713636364
1039.245614,0.818181818
1039.280702,0.918181818
1039.315789,1.125
1039.350877,1.288636364
1039.385965,0.893181818
1039.421053,1.004545455
1039.45614,1.125
1039.491228,0.927272727
1039.526316,0.925
1039.561404,0.868181818
1039.596491,0.990909091
1039.631579,0.838636364
1039.666667,1.013636364
1039.701754,0.925
1039.736842,1.040909091
1039.77193,0.711363636
1039.807018,0.865909091
1039.842105,0.956818182
1039.877193,1.113636364
1039.912281,1.222727273
1039.947368,1.338636364
1039.982456,1.120454545
1040.017544,1.3
1040.052632,0.847727273
1040.087719,0.725
1040.122807,0.825
1040.157895,0.872727273
1040.192982,0.990909091
1040.22807,1.104545455
1040.263158,1.281818182
1040.298246,0.740909091
1040.333333,0.797727273
1040.368421,0.856818182
1040.403509,0.918181818
1040.438596,1.009090909
1040.473684,1.031818182
1040.508772,0.986363636
1040.54386,0.75
1040.578947,0.704545455
1040.614035,0.761363636
1040.649123,0.765909091
1040.684211,0.675
1040.719298,0.813636364
1040.754386,0.829545455
1040.789474,0.740909091
1040.824561,0.959090909
1040.859649,0.893181818
1040.894737,0.911363636
1040.929825,1.152272727
1040.964912,0.930803571
1059,0.704545455
1059.035088,0.852272727
1059.070175,0.834090909
1059.105263,0.909090909
1059.140351,1.231818182
1059.175439,1.459090909
1059.210526,1.463636364
1059.245614,0.540909091
1059.280702,0.593181818
1059.315789,0.686363636
1059.350877,0.754545455
1059.385965,0.779545455
1059.421053,0.718181818
1059.45614,0.804545455
1059.491228,0.904545455
1059.526316,1.081818182
1059.561404,1.118181818
1059.596491,0.990909091
1059.631579,0.602272727
1059.666667,0.715909091
1059.701754,0.554545455
1059.736842,0.513636364
1059.77193,0.609090909
1059.807018,0.738636364
1059.842105,0.627272727
1059.877193,0.684090909
1059.912281,0.845454545
1059.947368,0.740909091
1059.982456,0.847727273
1060.017544,0.947727273
1060.052632,1.068181818
1060.087719,1.234090909
1060.122807,1.011363636
1060.157895,0.481818182
1060.192982,0.538636364
1060.22807,0.597727273
1060.263158,0.661363636
1060.298246,0.729545455
1060.333333,0.747727273
1060.368421,0.881818182
1060.403509,0.886363636
1060.438596,1.034090909
1060.473684,1.204545455
1060.508772,1.354545455
1060.54386,0.588636364
1060.578947,0.654545455
1060.614035,0.738636364
1060.649123,0.856818182
1060.684211,0.954545455
1060.719298,1.127272727
1060.754386,1.015909091
1060.789474,1.047727273
1060.824561,0.765909091
1060.859649,0.870454545
1060.894737,0.761363636
1060.929825,0.727272727
1060.964912,0.846347403
1079,0.854545455
1079.035088,1.320454545
1079.070175,1.190909091
1079.105263,0.965909091
1079.140351,0.863636364
1079.175439,1.013636364
1079.210526,1.140909091
1079.245614,0.511363636
1079.280702,0.552272727
1079.315789,0.527272727
1079.350877,0.586363636
1079.385965,0.65
1079.421053,0.709090909
1079.45614,0.759090909
1079.491228,0.845454545
1079.526316,0.8
1079.561404,0.920454545
1079.596491,0.979545455
1079.631579,1.136363636
1079.666667,1.265909091
1079.701754,0.815909091
1079.736842,0.606818182
1079.77193,0.665909091
1079.807018,0.663636364
1079.842105,0.759090909
1079.877193,0.904545455
1079.912281,0.838636364
1079.947368,1.038636364
1079.982456,0.965909091
1080.017544,0.811363636
1080.052632,0.856818182
1080.087719,0.997727273
1080.122807,0.931818182
1080.157895,0.790909091
1080.192982,0.793181818
1080.22807,0.918181818
1080.263158,1.136363636
1080.298246,1.368181818
1080.333333,1.2
1080.368421,1.306818182
1080.403509,0.795454545
1080.438596,0.940909091
1080.473684,1.168181818
1080.508772,1.122727273
1080.54386,1.322727273
1080.578947,0.786363636
1080.614035,0.85
1080.649123,1.004545455
1080.684211,1.179545455
1080.719298,0.656818182
1080.754386,0.663636364
1080.789474,0.743181818
1080.824561,0.802272727
1080.859649,0.820454545
1080.894737,1.004545455
1080.929825,0.872727273
1080.964912,0.905316558
1099,0.631818182
1099.035088,0.747727273
1099.070175,0.613636364
1099.105263,0.722727273
1099.140351,0.754545455
1099.175439,0.856818182
1099.210526,0.970454545
1099.245614,1.165909091
1099.280702,0.488636364
1099.315789,0.522727273
1099.350877,0.6
1099.385965,0.659090909
1099.421053,0.720454545
1099.45614,0.765909091
1099.491228,0.734090909
1099.526316,0.731818182
1099.561404,0.802272727
1099.596491,0.845454545
1099.631579,0.931818182
1099.666667,0.777272727
1099.701754,0.965909091
1099.736842,0.602272727
1099.77193,0.831818182
1099.807018,0.945454545
1099.842105,0.775
1099.877193,0.8
1099.912281,0.845454545
1099.947368,0.972727273
1099.982456,1.1
1100.017544,0.820454545
1100.052632,1.020454545
1100.087719,0.909090909
1100.122807,0.870454545
1100.157895,1.077272727
1100.192982,1.209090909
1100.22807,0.743181818
1100.263158,0.7
1100.298246,0.763636364
1100.333333,0.868181818
1100.368421,0.820454545
1100.403509,0.863636364
1100.438596,0.909090909
1100.473684,0.602272727
1100.508772,0.731818182
1100.54386,0.834090909
1100.578947,1.047727273
1100.614035,0.881818182
1100.649123,1.027272727
1100.684211,0.943181818
1100.719298,0.588636364
1100.754386,0.575
1100.789474,0.672727273
1100.824561,0.761363636
1100.859649,0.877272727
1100.894737,0.961363636
1100.929825,1.109090909
1100.964912,0.822686688
1119,0.534090909
1119.035088,0.552272727
1119.070175,0.520454545
1119.105263,0.590909091
1119.140351,0.484090909
1119.175439,0.531818182
1119.210526,0.545454545
1119.245614,0.627272727
1119.280702,0.770454545
1119.315789,0.847727273
1119.350877,0.765909091
1119.385965,0.777272727
1119.421053,0.9
1119.45614,1.036363636
1119.491228,1.186363636
1119.526316,0.638636364
1119.561404,0.845454545
1119.596491,0.668181818
1119.631579,0.804545455
1119.666667,0.711363636
1119.701754,0.779545455
1119.736842,0.770454545
1119.77193,0.854545455
1119.807018,0.997727273
1119.842105,1.109090909
1119.877193,1.172727273
1119.912281,0.886363636
1119.947368,0.85
1119.982456,0.659090909
1120.017544,0.686363636
1120.052632,0.663636364
1120.087719,0.772727273
1120.122807,0.775
1120.157895,0.902272727
1120.192982,0.981818182
1120.22807,1.079545455
1120.263158,1.154545455
1120.298246,1.020454545
1120.333333,1.045454545
1120.368421,0.386363636
1120.403509,0.481818182
1120.438596,0.552272727
1120.473684,0.656818182
1120.508772,0.736363636
1120.54386,0.881818182
1120.578947,0.934090909
1120.614035,1.031818182
1120.649123,1.163636364
1120.684211,1.343181818
1120.719298,1.377272727
1120.754386,0.575
1120.789474,0.620454545
1120.824561,0.688636364
1120.859649,0.740909091
1120.894737,0.806818182
1120.929825,0.731818182
1120.964912,0.807305195
1139,0.731818182
1139.035088,0.756818182
1139.070175,0.609090909
1139.105263,0.659090909
1139.140351,0.745454545
1139.175439,0.747727273
1139.210526,0.911363636
1139.245614,1.059090909
1139.280702,0.55
1139.315789,0.584090909
1139.350877,0.709090909
1139.385965,0.856818182
1139.421053,1.011363636
1139.45614,0.797727273
1139.491228,0.718181818
1139.526316,0.640909091
1139.561404,0.759090909
1139.596491,0.875
1139.631579,1.013636364
1139.666667,1.027272727
1139.701754,1.234090909
1139.736842,1.252272727
1139.77193,0.609090909
1139.807018,0.604545455
1139.842105,0.675
1139.877193,0.756818182
1139.912281,0.904545455
1139.947368,0.954545455
1139.982456,0.977272727
1140.017544,1.163636364
1140.052632,1.322727273
1140.087719,1.411363636
1140.122807,1.377272727
1140.157895,1.509090909
1140.192982,1.661363636
1140.22807,0.575
1140.263158,0.663636364
1140.298246,0.770454545
1140.333333,0.829545455
1140.368421,0.913636364
1140.403509,0.965909091
1140.438596,1.068181818
1140.473684,1.211363636
1140.508772,1.195454545
1140.54386,0.829545455
1140.578947,0.75
1140.614035,0.652272727
1140.649123,0.725
1140.684211,0.820454545
1140.719298,0.877272727
1140.754386,1.029545455
1140.789474,0.929545455
1140.824561,0.997727273
1140.859649,1.170454545
1140.894737,1.238636364
1140.929825,1.181818182
1140.964912,0.920941558
1159,0.845454545
1159.035088,0.702272727
1159.070175,0.9
1159.105263,0.895454545
1159.140351,0.959090909
1159.175439,1.145454545
1159.210526,1.372727273
1159.245614,1.281818182
1159.280702,0.686363636
1159.315789,0.704545455
1159.350877,0.572727273
1159.385965,0.706818182
1159.421053,0.820454545
1159.45614,0.590909091
1159.491228,0.736363636
1159.526316,0.893181818
1159.561404,0.795454545
1159.596491,0.988636364
1159.631579,1.177272727
1159.666667,1.327272727
1159.701754,1.429545455
1159.736842,1.613636364
1159.77193,1.140909091
1159.807018,1.372727273
1159.842105,0.586363636
1159.877193,0.647727273
1159.912281,0.740909091
1159.947368,0.788636364
1159.982456,0.904545455
1160.017544,1.015909091
1160.052632,1.088636364
1160.087719,0.979545455
1160.122807,0.931818182
1160.157895,1.106818182
1160.192982,1.088636364
1160.22807,1.218181818
1160.263158,0.668181818
1160.298246,0.695454545
1160.333333,0.831818182
1160.368421,0.879545455
1160.403509,0.834090909
1160.438596,0.952272727
1160.473684,0.727272727
1160.508772,0.847727273
1160.54386,1.047727273
1160.578947,1.002272727
1160.614035,0.711363636
1160.649123,0.797727273
1160.684211,0.918181818
1160.719298,1.027272727
1160.754386,1.134090909
1160.789474,1.329545455
1160.824561,0.561363636
1160.859649,0.575
1160.894737,0.668181818
1160.929825,0.747727273
1160.964912,0.923457792
1179,0.720454545
1179.035088,0.868181818
1179.070175,0.995454545
1179.105263,1.165909091
1179.140351,1.345454545
1179.175439,1.534090909
1179.210526,1.695454545
1179.245614,0.777272727
1179.280702,0.654545455
1179.315789,0.815909091
1179.350877,0.706818182
1179.385965,0.772727273
1179.421053,0.854545455
1179.45614,0.9
1179.491228,1.027272727
1179.526316,1.136363636
1179.561404,0.565909091
1179.596491,0.631818182
1179.631579,0.797727273
1179.666667,0.959090909
1179.701754,0.884090909
1179.736842,0.765909091
1179.77193,0.965909091
1179.807018,0.793181818
1179.842105,0.859090909
1179.877193,0.813636364
1179.912281,0.670454545
1179.947368,0.809090909
1179.982456,0.768181818
1180.017544,0.861363636
1180.052632,0.9
1180.087719,1.027272727
1180.122807,1.1
1180.157895,1.179545455
1180.192982,1.059090909
1180.22807,0.85
1180.263158,0.663636364
1180.298246,0.809090909
1180.333333,0.595454545
1180.368421,0.670454545
1180.403509,0.7
1180.438596,0.775
1180.473684,0.684090909
1180.508772,0.8
1180.54386,0.902272727
1180.578947,0.972727273
1180.614035,1.147727273
1180.649123,1.268181818
1180.684211,1.393181818
1180.719298,0.727272727
1180.754386,0.681818182
1180.789474,0.547727273
1180.824561,0.593181818
1180.859649,0.665909091
1180.894737,0.706818182
1180.929825,0.740909091
1180.964912,0.879951299
